,Seed,Learning Rate,Batch Size,Val CE,Val Accuracy,Val F1,Test CE,Test Accuracy,Test F1,Fine Tuning Time(m),Test Labeling Time(m),classification_report
0,5768,0.0001,32,5.404909757467417,0.9571092831962397,0.9612819726382971,9.985849873108023,0.9469255413594782,0.955242479890241,3.793662516276042,0.053998068968455,"              precision    recall  f1-score   support

         LOC     0.5446    0.7508    0.6313       301
         ORG     0.3762    0.8571    0.5229       553
         PER     0.8537    0.8507    0.8522       288

   micro avg     0.4817    0.8275    0.6089      1142
   macro avg     0.5915    0.8196    0.6688      1142
weighted avg     0.5410    0.8275    0.6345      1142
"
0,5768,0.0001,16,4.925325672213848,0.9626909518213866,0.9655923460246019,5.49860626820694,0.9518662909638321,0.9587285952520332,5.203369931379954,0.0562697966893514,"              precision    recall  f1-score   support

         LOC     0.6094    0.7774    0.6832       301
         ORG     0.4189    0.8499    0.5612       553
         PER     0.7707    0.8403    0.8040       288

   micro avg     0.5198    0.8284    0.6388      1142
   macro avg     0.5997    0.8225    0.6828      1142
weighted avg     0.5578    0.8284    0.6546      1142
"
0,5768,0.0001,8,3.0281409037427283,0.9553466509988249,0.959882326151878,4.951533856863777,0.9453429575018335,0.9537808422484682,5.595265773932139,0.05941239595413208,"              precision    recall  f1-score   support

         LOC     0.5704    0.7542    0.6495       301
         ORG     0.3587    0.8264    0.5003       553
         PER     0.8101    0.6667    0.7314       288

   micro avg     0.4589    0.7671    0.5742      1142
   macro avg     0.5797    0.7491    0.6271      1142
weighted avg     0.5283    0.7671    0.5979      1142
"
0,5768,1e-05,32,4.908005778606121,0.9655307481394438,0.9682354609684107,8.903477394405533,0.9566526421430501,0.9624517838973149,6.4048018534978235,0.053478431701660153,"              precision    recall  f1-score   support

         LOC     0.5819    0.8140    0.6787       301
         ORG     0.4360    0.8680    0.5804       553
         PER     0.8609    0.9028    0.8814       288

   micro avg     0.5400    0.8625    0.6642      1142
   macro avg     0.6263    0.8616    0.7135      1142
weighted avg     0.5816    0.8625    0.6822      1142
"
0,5768,1e-05,16,2.4712751553608823,0.972972972972973,0.9747832654223979,4.713725359288647,0.9630215771799128,0.9672544850688081,6.655229210853577,0.05647710561752319,"              precision    recall  f1-score   support

         LOC     0.6033    0.8439    0.7036       301
         ORG     0.4875    0.8807    0.6276       553
         PER     0.8893    0.8924    0.8908       288

   micro avg     0.5840    0.8739    0.7001      1142
   macro avg     0.6600    0.8723    0.7407      1142
weighted avg     0.6193    0.8739    0.7140      1142
"
0,5768,1e-05,8,1.511738295940792,0.9743439091265178,0.9756855405716004,2.2103965301618533,0.9669973366271664,0.9703606772136688,7.1629105567932125,0.056829686959584555,"              precision    recall  f1-score   support

         LOC     0.6108    0.8605    0.7145       301
         ORG     0.5055    0.8354    0.6299       553
         PER     0.8746    0.9201    0.8968       288

   micro avg     0.6009    0.8634    0.7086      1142
   macro avg     0.6636    0.8720    0.7470      1142
weighted avg     0.6263    0.8634    0.7195      1142
"
0,5768,1e-06,32,4.779092903320606,0.9492753623188406,0.9546739356278484,9.719410311649828,0.9440691704944609,0.9529400508235604,16.79817662636439,0.055178165435791016,"              precision    recall  f1-score   support

         LOC     0.4652    0.7774    0.5821       301
         ORG     0.3786    0.8011    0.5142       553
         PER     0.8200    0.8542    0.8367       288

   micro avg     0.4678    0.8082    0.5926      1142
   macro avg     0.5546    0.8109    0.6443      1142
weighted avg     0.5128    0.8082    0.6134      1142
"
0,5768,1e-06,16,2.6113927656641374,0.9435957696827262,0.9497370578564797,4.3095543821725775,0.9410584012043077,0.9505398786757357,13.527486809094746,0.05382022460301717,"              precision    recall  f1-score   support

         LOC     0.4579    0.7940    0.5808       301
         ORG     0.3603    0.8047    0.4978       553
         PER     0.8089    0.8819    0.8439       288

   micro avg     0.4529    0.8214    0.5839      1142
   macro avg     0.5424    0.8269    0.6408      1142
weighted avg     0.4992    0.8214    0.6069      1142
"
0,5768,1e-06,8,1.5276696738951347,0.959165687426557,0.9627543149207157,2.2159676914275797,0.9501293086810515,0.9573749036586888,13.712419660886129,0.057083996136983235,"              precision    recall  f1-score   support

         LOC     0.5117    0.8007    0.6244       301
         ORG     0.3910    0.8210    0.5298       553
         PER     0.8322    0.8785    0.8547       288

   micro avg     0.4897    0.8301    0.6160      1142
   macro avg     0.5783    0.8334    0.6696      1142
weighted avg     0.5341    0.8301    0.6366      1142
"
0,78516,0.0001,32,5.723954491890394,0.9655307481394438,0.9682867419094527,9.514087939087082,0.953950669703169,0.9607054773777699,3.628632366657257,0.05116146008173625,"              precision    recall  f1-score   support

         LOC     0.6250    0.7973    0.7007       301
         ORG     0.4093    0.7957    0.5405       553
         PER     0.8737    0.8889    0.8812       288

   micro avg     0.5342    0.8196    0.6469      1142
   macro avg     0.6360    0.8273    0.7075      1142
weighted avg     0.5833    0.8196    0.6687      1142
"
0,78516,0.0001,16,5.939224754281056,0.967391304347826,0.9697039358737625,6.690985145293833,0.9583896244258309,0.9637788061027818,6.6216034690539045,0.05363486607869466,"              precision    recall  f1-score   support

         LOC     0.6631    0.8239    0.7348       301
         ORG     0.4319    0.8662    0.5764       553
         PER     0.8640    0.8160    0.8393       288

   micro avg     0.5481    0.8424    0.6641      1142
   macro avg     0.6530    0.8354    0.7168      1142
weighted avg     0.6018    0.8424    0.6845      1142
"
0,78516,0.0001,8,1.6807226725653106,0.9525068546807677,0.9576807137068802,2.5153375551932387,0.9371984405759062,0.9487961793317427,4.19593768119812,0.056810800234476724,"              precision    recall  f1-score   support

         LOC     0.5272    0.7076    0.6043       301
         ORG     0.3191    0.7595    0.4494       553
         PER     0.8645    0.8194    0.8414       288

   micro avg     0.4360    0.7609    0.5544      1142
   macro avg     0.5703    0.7622    0.6317      1142
weighted avg     0.5115    0.7609    0.5891      1142
"
0,78516,1e-05,32,8.101217103692202,0.9739522130826479,0.9754339950426424,10.575662964078433,0.9681167252094028,0.9712231055888649,8.484861787160238,0.051103087266286214,"              precision    recall  f1-score   support

         LOC     0.6216    0.8405    0.7147       301
         ORG     0.5187    0.8788    0.6523       553
         PER     0.9059    0.9028    0.9043       288

   micro avg     0.6125    0.8748    0.7205      1142
   macro avg     0.6821    0.8741    0.7571      1142
weighted avg     0.6435    0.8748    0.7323      1142
"
0,78516,1e-05,16,3.35866304128789,0.971993732863298,0.9737025704303596,4.763032347141929,0.9630215771799128,0.9672801002995693,6.19467945098877,0.0537544051806132,"              precision    recall  f1-score   support

         LOC     0.5933    0.8239    0.6898       301
         ORG     0.4849    0.8734    0.6236       553
         PER     0.8893    0.9201    0.9044       288

   micro avg     0.5818    0.8722    0.6980      1142
   macro avg     0.6558    0.8725    0.7393      1142
weighted avg     0.6155    0.8722    0.7119      1142
"
0,78516,1e-05,8,1.0349879145768344,0.972581276929103,0.974248646802606,2.5164220065361373,0.9622881846605165,0.9665598272870043,6.3181703646977745,0.05673774083455404,"              precision    recall  f1-score   support

         LOC     0.5587    0.7907    0.6547       301
         ORG     0.4863    0.8644    0.6224       553
         PER     0.8571    0.8958    0.8761       288

   micro avg     0.5696    0.8529    0.6830      1142
   macro avg     0.6340    0.8503    0.7177      1142
weighted avg     0.5989    0.8529    0.6949      1142
"
0,78516,1e-06,32,6.563457470673781,0.9406580493537016,0.947256677232239,8.986936236129088,0.9382020303392905,0.948104929811273,13.758673306306203,0.05100945631663004,"              precision    recall  f1-score   support

         LOC     0.4055    0.7774    0.5330       301
         ORG     0.3598    0.7939    0.4952       553
         PER     0.7066    0.8611    0.7762       288

   micro avg     0.4288    0.8065    0.5599      1142
   macro avg     0.4906    0.8108    0.6015      1142
weighted avg     0.4593    0.8065    0.5760      1142
"
0,78516,1e-06,16,2.3030074747064364,0.9518213866039953,0.9565273045976898,4.7013073278426685,0.9449183618327093,0.9531857688857894,13.729094159603118,0.05366281668345133,"              precision    recall  f1-score   support

         LOC     0.4457    0.8040    0.5735       301
         ORG     0.3831    0.8029    0.5187       553
         PER     0.7806    0.8646    0.8204       288

   micro avg     0.4626    0.8187    0.5912      1142
   macro avg     0.5364    0.8238    0.6375      1142
weighted avg     0.4998    0.8187    0.6092      1142
"
0,78516,1e-06,8,1.3312445800094044,0.9495691343517431,0.9547004074752277,2.135351080281867,0.9421005905739761,0.951565703412984,11.086440141995748,0.05724906126658122,"              precision    recall  f1-score   support

         LOC     0.4931    0.8272    0.6179       301
         ORG     0.3417    0.7414    0.4678       553
         PER     0.8058    0.8646    0.8342       288

   micro avg     0.4508    0.7951    0.5754      1142
   macro avg     0.5469    0.8111    0.6399      1142
weighted avg     0.4986    0.7951    0.5997      1142
"
0,944601,0.0001,32,5.232102290583918,0.9674892283587936,0.9702348068301194,10.599472176502733,0.9557262515922338,0.9620551357792878,4.020767458279928,0.05120953718821208,"              precision    recall  f1-score   support

         LOC     0.6547    0.7874    0.7149       301
         ORG     0.4153    0.8427    0.5564       553
         PER     0.9026    0.8368    0.8685       288

   micro avg     0.5391    0.8266    0.6526      1142
   macro avg     0.6575    0.8223    0.7133      1142
weighted avg     0.6013    0.8266    0.6769      1142
"
0,944601,0.0001,16,4.85633834078908,0.9590677634155895,0.9626979967755951,5.692828279700787,0.9475817346663064,0.9552057226595082,5.304701324303945,0.05377261638641358,"              precision    recall  f1-score   support

         LOC     0.6432    0.7907    0.7094       301
         ORG     0.3793    0.8409    0.5228       553
         PER     0.6693    0.8715    0.7572       288

   micro avg     0.4840    0.8354    0.6129      1142
   macro avg     0.5640    0.8344    0.6631      1142
weighted avg     0.5220    0.8354    0.6311      1142
"
0,944601,0.0001,8,4.899880859998566,0.9572072072072072,0.9593865369393452,4.120301366569819,0.94684834214691,0.9532150192535712,5.255943417549133,0.05678643385569255,"              precision    recall  f1-score   support

         LOC     0.5012    0.6711    0.5739       301
         ORG     0.3577    0.7776    0.4900       553
         PER     0.6481    0.9271    0.7629       288

   micro avg     0.4457    0.7872    0.5692      1142
   macro avg     0.5023    0.7919    0.6089      1142
weighted avg     0.4688    0.7872    0.5809      1142
"
0,944601,1e-05,32,6.037893436275995,0.9739522130826479,0.9754437165092433,10.384456507752047,0.9652603543443857,0.9690396602975473,7.2813243190447485,0.05121529897054036,"              precision    recall  f1-score   support

         LOC     0.5957    0.8272    0.6926       301
         ORG     0.5043    0.8571    0.6350       553
         PER     0.9007    0.9132    0.9069       288

   micro avg     0.5976    0.8634    0.7063      1142
   macro avg     0.6669    0.8659    0.7448      1142
weighted avg     0.6283    0.8634    0.7187      1142
"
0,944601,1e-05,16,2.3351567785900373,0.9644535840188014,0.967183549811946,4.287434716654174,0.9575018334812985,0.9629856579220409,5.313079226016998,0.05371202230453491,"              precision    recall  f1-score   support

         LOC     0.5338    0.8140    0.6447       301
         ORG     0.4589    0.8282    0.5906       553
         PER     0.8328    0.9167    0.8727       288

   micro avg     0.5451    0.8468    0.6632      1142
   macro avg     0.6085    0.8529    0.7027      1142
weighted avg     0.5729    0.8468    0.6760      1142
"
0,944601,1e-05,8,1.5654335486812188,0.9796318057187623,0.9804694711030697,2.5470628745526214,0.9696993090670475,0.9726091467258596,9.475654141108196,0.05691831906636556,"              precision    recall  f1-score   support

         LOC     0.7035    0.8040    0.7504       301
         ORG     0.5326    0.8716    0.6612       553
         PER     0.8927    0.8958    0.8943       288

   micro avg     0.6385    0.8599    0.7328      1142
   macro avg     0.7096    0.8571    0.7686      1142
weighted avg     0.6685    0.8599    0.7435      1142
"
0,944601,1e-06,32,5.334790425804945,0.9403642773207991,0.9473909224234839,8.828176848152104,0.934457868529741,0.946068502701019,13.371780979633332,0.051204959551493325,"              precision    recall  f1-score   support

         LOC     0.4651    0.7973    0.5875       301
         ORG     0.3239    0.7667    0.4554       553
         PER     0.7795    0.8715    0.8230       288

   micro avg     0.4262    0.8012    0.5564      1142
   macro avg     0.5228    0.8119    0.6220      1142
weighted avg     0.4760    0.8012    0.5829      1142
"
0,944601,1e-06,16,3.1788721526614747,0.940560125342734,0.9473989774624734,4.506374348174123,0.9388582236461188,0.9486691306644011,11.993933415412902,0.05371780792872111,"              precision    recall  f1-score   support

         LOC     0.4041    0.7841    0.5333       301
         ORG     0.3510    0.8011    0.4882       553
         PER     0.7492    0.8611    0.8013       288

   micro avg     0.4258    0.8117    0.5586      1142
   macro avg     0.5015    0.8154    0.6076      1142
weighted avg     0.4654    0.8117    0.5790      1142
"
0,944601,1e-06,8,1.5543955449087947,0.9575989032510772,0.9614251056695382,2.2275848801627203,0.9495503145867912,0.9569190376581597,13.71477061510086,0.05686345895131429,"              precision    recall  f1-score   support

         LOC     0.5082    0.8239    0.6286       301
         ORG     0.3896    0.8011    0.5243       553
         PER     0.8274    0.8819    0.8538       288

   micro avg     0.4891    0.8275    0.6148      1142
   macro avg     0.5751    0.8356    0.6689      1142
weighted avg     0.5313    0.8275    0.6349      1142
"
